time_bin,CoM_Success_Push_Easy_mean,CoM_Success_Push_Easy_std,CoM_Success_Push_Mid_mean,CoM_Success_Push_Mid_std,CoM_Success_Push_Hard_mean,CoM_Success_Push_Hard_std,CoM_Success_Pull_Easy_mean,CoM_Success_Pull_Easy_std,CoM_Success_Pull_Mid_mean,CoM_Success_Pull_Mid_std,CoM_Success_Pull_Hard_mean,CoM_Success_Pull_Hard_std,CoM_Fail_Push_Easy_mean,CoM_Fail_Push_Easy_std,CoM_Fail_Push_Mid_mean,CoM_Fail_Push_Mid_std,CoM_Fail_Push_Hard_mean,CoM_Fail_Push_Hard_std,CoM_Fail_Pull_Easy_mean,CoM_Fail_Pull_Easy_std,CoM_Fail_Pull_Mid_mean,CoM_Fail_Pull_Mid_std,CoM_Fail_Pull_Hard_mean,CoM_Fail_Pull_Hard_std,No_CoM_Success_Push_Easy_mean,No_CoM_Success_Push_Easy_std,No_CoM_Success_Push_Mid_mean,No_CoM_Success_Push_Mid_std,No_CoM_Success_Push_Hard_mean,No_CoM_Success_Push_Hard_std,No_CoM_Success_Pull_Easy_mean,No_CoM_Success_Pull_Easy_std,No_CoM_Success_Pull_Mid_mean,No_CoM_Success_Pull_Mid_std,No_CoM_Success_Pull_Hard_mean,No_CoM_Success_Pull_Hard_std,No_CoM_Fail_Push_Easy_mean,No_CoM_Fail_Push_Easy_std,No_CoM_Fail_Push_Mid_mean,No_CoM_Fail_Push_Mid_std,No_CoM_Fail_Push_Hard_mean,No_CoM_Fail_Push_Hard_std,No_CoM_Fail_Pull_Easy_mean,No_CoM_Fail_Pull_Easy_std,No_CoM_Fail_Pull_Mid_mean,No_CoM_Fail_Pull_Mid_std,No_CoM_Fail_Pull_Hard_mean,No_CoM_Fail_Pull_Hard_std
320.0,0.17995973460291734,1.2872471637558054,0.0,1.4297653466430769,0.1005713619402985,1.495204054567997,-0.13237589179548157,1.4752109299395453,0.1620142371060172,1.7896737953889776,0.5694110576923077,1.9689353762537571,-0.37859488224637683,1.3536997152636248,-0.78826904296875,1.7236819783605732,-1.2561648917597765,2.161529684826599,0.8772603581460674,1.6273108863294266,1.5709186422413792,2.024385677244751,1.697944972826087,2.1428725401322,1.808665754608295,2.0884689143402473,1.8077940452755905,2.245608750836206,1.6364110659246576,2.2673015721031975,-1.6938025210084033,1.9147839755368048,-1.7971560251798562,1.960905082093083,-1.6942286229395604,1.9489148512482335,0.722106073943662,1.3961261787391948,0.4167583626760563,1.8513492323149736,-0.0811298076923077,2.4964240982813677,0.299072265625,0.5215970655605469,0.07887620192307693,1.113459152030592,-0.0857469512195122,0.965561849745438
352.0,0.17911585365853658,1.4558515122971092,0.051364650974025976,1.6657672793553076,0.36190257352941174,1.7882435052959138,-0.17306923721071862,1.5354036541593041,0.27654867256637167,1.7454853262877528,0.6517379679144385,1.8228384012878214,-0.563182645631068,1.5666942951729286,-0.9721235795454546,1.8754545908373428,-1.2451171875,2.241290320438985,0.7454234467455622,1.4762940385078211,1.5264231687898089,2.0540066944956106,1.7129560406698565,2.0575209799112826,1.7644246419270833,2.101885573304785,1.6783932605421688,2.2324384856791952,1.4706336462450593,2.1704324152460557,-1.667906746031746,1.8748788625064925,-1.8668796705163044,2.019002820553514,-1.759598894817073,2.050716473629748,0.62255859375,1.430132447654758,0.146484375,1.9329052730988312,-0.15811011904761904,2.657546163790614,0.3116688829787234,0.5233810554276097,0.09014423076923077,1.2750550133069294,-0.07860137195121951,0.9957153827653812
384.0,0.35796824758842444,2.1866134406585243,0.6207275390625,3.1329426503948303,1.3604987157534247,3.809335446802102,-0.4931466859430605,2.2023150803022333,-0.18650968309859156,2.5928650298168927,-0.1574160447761194,3.387051374164087,-0.8000300480769231,1.8172740269010808,-1.575277453271028,2.486105122557877,-2.6485003351206435,3.498071200027003,1.2100883152173914,2.1004788566604913,2.819430443548387,3.1272830621896803,4.111878301056338,3.9100734198370604,5.045813788319239,4.5711345513127855,4.635247056613227,4.546830784217107,5.141735951834862,4.741778323330268,-3.790480863591757,3.7373201946664802,-4.014976594129554,3.8134783869217737,-4.266747007978723,3.886612821899169,0.5106026785714286,1.630559880924783,-0.059442934782608696,1.9430618363303414,-0.87890625,3.559454608770164,0.29296875,0.5183506271070603,0.23235452586206898,1.7844303570323174,0.4166666666666667,2.469774812690319
416.0,0.9291551014548239,3.2340898161480585,1.3150301846590908,3.88881289105694,2.0389041385135136,4.527093917958823,-1.0735452586206897,2.953760966116549,-1.0170541158536586,3.708246371682072,-1.2785318260368663,4.5536967151972005,-1.178883821770335,2.1632564933416103,-2.4117316988950277,2.9697678845463362,-4.549820696721311,3.8009112834716805,2.2044913116591927,2.6873780383957797,4.449398189045937,3.360754615815471,6.294949719959267,4.034143712687587,7.2105394537996546,4.454407347081327,6.892966177277716,4.649994795023835,7.270335338002436,4.585768770763156,-5.891468883873929,3.8846636107104695,-5.969564008894536,3.8974249364736564,-6.272782353404792,3.9377225334829196,0.3259793133802817,1.794093561151347,-1.15234375,3.0882452402121476,-2.7118389423076925,4.551757192842147,0.2996271306818182,0.5266947176490957,0.5746694711538461,2.2118357072691954,1.4025099734042554,3.5567483646734273
448.0,1.1239985476011993,3.563959339320784,1.3949307528409092,4.025155906430246,2.724609375,4.890855717173879,-1.5283909204671857,3.385585875144918,-1.4694574311023623,3.9484166280338453,-1.9846688329646018,4.959918200466017,-1.44513123549884,2.389507600282698,-2.8497869318181817,3.1324676238502414,-4.999966670221843,3.7716520094501416,2.3697092563291138,2.786477120522918,4.765498173701299,3.262454862567031,6.6431198677007295,3.9468458912729485,7.474982781266017,4.370181607458415,7.156401699029126,4.465749435263235,7.56453710722161,4.49847859149412,-6.224471382472826,3.726225680638866,-6.392643960674158,3.743834894967462,-6.7213729536625975,3.778564999110563,0.2207298801369863,1.8738684876203964,-1.2613932291666667,3.1982330003866273,-3.5939771075581395,4.514207831931521,0.274658203125,0.5282649658103907,0.646551724137931,2.329817831164989,1.6143176020408163,3.6942546446406928
480.0,1.2180186664190193,3.7737466539306745,1.6574130969101124,4.206051179140964,2.988978794642857,4.911320624584103,-1.962319906655844,3.678350191868319,-1.8602756638601037,4.145511105700658,-2.4979440789473686,5.247520076112247,-1.7267605126728112,2.566550820367937,-3.2527608082706765,3.1393634766506833,-5.294874237804878,3.6861968787831882,2.540283203125,2.8396152213973616,4.850157728706624,3.212961051274652,6.6998675152972025,3.8361640957600613,7.4911479177088545,4.267501797380152,7.162949036214953,4.391915721135232,7.619977678571429,4.372159378111442,-6.354445187165775,3.649943154469329,-6.571190021810251,3.6275023674638907,-6.863200313522356,3.679738221900332,-0.09358723958333333,2.3093660956830173,-1.5706380208333333,3.5246588225112596,-4.212688577586207,4.668777629765268,0.26180186170212766,0.5639802861949763,0.5764868951612904,2.26236110404362,1.65234375,3.678638558165438
512.0,1.4001180959302326,3.9733049147114903,2.0022142379679146,4.468456925393609,3.0845905172413794,4.795239207397737,-2.187881718241042,3.789824262999851,-2.3064630681818183,4.486264934676785,-3.0183167016806722,5.370145821556175,-1.9578572411894273,2.6774827183285423,-3.604487559241706,3.1528871473859286,-5.453289075121163,3.6124750126461915,2.667557565789474,2.9020023328323705,4.961596529907975,3.156359448377679,6.732734509466437,3.8465756181783153,7.56624261751096,4.23205542684565,7.257118603471596,4.334181885688638,7.631590775366109,4.322874653958716,-6.485615079365079,3.585473628431694,-6.681306455897981,3.5087279012229584,-6.988896908967392,3.6304507885181594,-0.37610853040540543,2.569884749815381,-2.3988970588235294,3.8127483450468804,-4.681199596774194,4.5248547870816,0.26180186170212766,0.5672790603228414,0.6364493534482759,2.3280931493868424,1.7458545918367347,3.6956274613757225
544.0,1.4525483900144718,4.067297045818129,2.107833059210526,4.500862782477336,3.400412570224719,4.914747348896842,-2.5708314265167362,3.9109048511508577,-2.851467688106796,4.589319670494459,-3.4730776711618256,5.534445050379908,-2.3468274028361344,2.7729977851096024,-3.929418999445676,3.115442246249408,-5.711546731651376,3.5010789385051604,2.5586737961065573,2.892418500007332,5.025809151785714,3.1004052133277558,6.734957455429497,3.709607014759538,7.553005488668555,4.1687842616094475,7.232746536939314,4.2481550123018055,7.6877500952743905,4.269453209228137,-6.610069976993865,3.508946252797007,-6.854989945097038,3.459897671687559,-7.079168284161491,3.5356829111968353,-0.3599330357142857,2.626163688449682,-2.504185267857143,3.8926262227671873,-5.031813788659794,4.422722545035599,0.2547554347826087,0.5943686886751738,0.634765625,2.3120712352065595,1.7817283163265305,3.7278459052910895
576.0,1.4720513748191026,4.136602162346276,2.3590087890625,4.843537400535542,3.5660282258064515,4.890038235921504,-2.9275884403787105,4.036824782832705,-3.1862924473067915,4.616959795019024,-3.9097797439759034,5.561190342446812,-2.6074803517964074,2.8179576557609956,-4.108522880669547,3.0471438434570657,-5.858497848053892,3.4041592661057605,2.7007685981781377,2.91225965904348,5.08270711143695,3.071099092555106,6.7472448671497585,3.686550596134952,7.585343070652174,4.1481716827301245,7.295049808951965,4.241335947057607,7.6838795731707314,4.239706627818423,-6.679570663010967,3.4378913977440715,-6.893364910172065,3.374265374844306,-7.179070098784194,3.4841460377048965,-0.8827611019736842,2.892930913976198,-2.7998490767045454,3.9915733584153394,-5.390027104591836,4.271854002666737,0.2742686170212766,0.5903923360482299,0.6591796875,2.3661916587423115,1.6681281887755102,3.716973825416747
608.0,1.5422952586206897,4.207848477200911,2.3890544458762886,4.908078289945913,3.5904255319148937,4.920707818830567,-3.255012236445783,4.134156439056645,-3.4226831896551726,4.637922128498468,-4.336842422779923,5.545477718555956,-2.7992876838235294,2.851102213737238,-4.263578482328482,2.9664110143661344,-5.9876292551244505,3.336740818611688,2.733212425595238,2.9069356702989446,5.08244607300885,3.063201828868069,6.764657857717042,3.6756281310817127,7.617461815308989,4.15781024465299,7.320906929347826,4.2295745283366175,7.719683009167492,4.248081977362971,-6.745562637061403,3.3759961632321267,-6.954485862365064,3.313634962465463,-7.222404857673268,3.4476663956006606,-1.2942543512658229,3.122278382250273,-2.83203125,3.9668994914009814,-5.652225378787879,4.152969513336741,0.25390625,0.574506754652798,0.615234375,2.304720318202195,1.875,3.7349851870518584
640.0,1.6082290197461213,4.26894463157454,2.4826836340206184,4.950796460436683,3.601973684210526,4.9408712337588145,-3.487310465976331,4.201511347105222,-3.794428228021978,4.645506912150549,-4.575579353932584,5.475613961429137,-2.940351113505747,2.8453140808044166,-4.373562116564417,2.919358198246097,-6.114405350719425,3.254663713751985,2.7843940548780486,2.914551297373452,5.123218395892351,3.045509110964414,6.804315476190476,3.6406348893692573,7.650544651189921,4.139760422693581,7.327001700129534,4.194832379855709,7.7337948638613865,4.222858909770222,-6.806621681013579,3.3354219752816228,-7.0249802407587545,3.2816912316268128,-7.276679343841642,3.4000773006101386,-1.4240506329113924,3.114559931264334,-3.0391483516483517,3.885356317341845,-5.905330882352941,4.07427684390593,0.26180186170212766,0.5866823217602146,0.6263469827586207,2.3499205592359766,2.068014705882353,3.908871477902027
672.0,1.6981489202949438,4.38232402772262,2.598052823604061,4.944755755066227,3.5896381578947367,4.970369315590618,-3.7310679829817834,4.224348443078593,-3.9531757305194803,4.67265090569567,-4.901919157608695,5.465665458943407,-3.1118470364391144,2.844998849090967,-4.446509576612903,2.8885123544855915,-6.160318544054442,3.2308133390542886,2.755773779880478,2.9229150119917593,5.152355039739884,3.030693389958956,6.8050986842105265,3.6219004768774843,7.642167226598702,4.128243925880545,7.326239224137931,4.163707720502827,7.7408789643211104,4.208800503997356,-6.858741198242658,3.2886846209792715,-7.062496177837573,3.2538650603915773,-7.29724611287953,3.3805148095289392,-1.6649199695121952,3.1290250664991386,-3.1131953983516483,3.8087560942083347,-5.899586397058823,3.928434090259837,0.24933510638297873,0.6015830781242525,0.6061422413793104,2.3567029693732797,1.838235294117647,3.7399516396457306
704.0,1.7586308484636872,4.40918931058907,2.6157924107142856,4.975163322395577,3.578404017857143,4.97455789806842,-4.000717846315299,4.238719382786818,-4.210486778846154,4.683642370133742,-5.02999943794964,5.402852669579592,-3.192934782608696,2.824442377732786,-4.564418454142012,2.8408409274814637,-6.262506386239782,3.1108624084507825,2.85148468625498,2.920715688505296,5.187710848721591,3.025237260639789,6.806381630265211,3.591675544194255,7.668528337969402,4.1107136697761115,7.365747825386598,4.1601765695482245,7.740073213408644,4.187151595890571,-6.933778355387524,3.2507463271781143,-7.093191964285714,3.2274520836559484,-7.3602023392166345,3.366786475823819,-1.732494212962963,3.0953633803558547,-3.264054008152174,3.7632721639983755,-6.027560763888889,3.875343961480078,0.2547554347826087,0.5813908745542414,0.6277901785714286,2.397010782419267,1.904296875,3.7785067480274046
736.0,1.7926897321428572,4.407085101569443,2.77294921875,4.981627110550501,3.651538337628866,4.989268323522366,-4.175341260302198,4.265502616276352,-4.423828125,4.710174701334387,-5.222531582446808,5.3257848000101085,-3.279076026943463,2.7907459259266467,-4.6076516544117645,2.8165044755122612,-6.300022291100544,3.10729927029606,2.840523097826087,2.9253575015357582,5.196687940140845,3.033716332700539,6.858320251177394,3.53659959276831,7.693313238188976,4.0915974297321425,7.389517506404783,4.110806413780221,7.770362609329446,4.165840039521054,-6.959696691176471,3.221729723404933,-7.151113522835395,3.1643217733357467,-7.362617566747573,3.3335500009487253,-1.8482349537037037,3.151846118311987,-3.251631181318681,3.714290976822931,-6.08246129587156,3.8389173863118717,0.2547554347826087,0.5813908745542414,0.56640625,2.3461901360070705,1.8116230867346939,3.7664213498982564
768.0,1.8569648763927578,4.525614270220924,2.8845032649253732,4.997767761471276,3.6865234375,5.0739521379909105,-4.341502856182796,4.260068332981901,-4.532083650914634,4.639718840677494,-5.504353841145833,5.279560991444475,-3.3462849069148937,2.7710386843819057,-4.686373197115385,2.7800593051115987,-6.315061221965699,3.061132331803962,2.891624630905512,2.943130476208672,5.185712394067797,3.0259661781684377,6.8560121232612055,3.5343865738286873,7.684620013755159,4.082436805686026,7.410822687922297,4.097673780610288,7.774697580645161,4.146874105716842,-6.997763983688107,3.2020900149797074,-7.147394124882849,3.1693900530198134,-7.367261552132701,3.297742981936361,-2.0786830357142856,3.209511323748219,-3.4967237903225805,3.695156541604177,-6.1629011824324325,3.7898895900029865,0.25556848404255317,0.581516806885068,0.5758351293103449,2.3832848435072407,1.9155649038461537,3.7712757137230386
800.0,2.016172304258242,4.642653076568184,2.94580078125,4.9960063675324955,3.7286931818181817,5.054448406189892,-4.456031333038087,4.2200228968323845,-4.681605256539235,4.639368575018601,-5.687736742424242,5.138648936855741,-3.4324919871794872,2.758456265165881,-4.731276939655173,2.758352909665904,-6.3835743210078535,3.03379550664075,2.872946516798419,2.947970636358106,5.206965598739496,2.9976409888157782,6.9149639423076925,3.524784214133736,7.709065273668639,4.069758676340167,7.465159141084945,4.100988431861587,7.777838642408124,4.1393925637765205,-7.033118593394078,3.174170972539678,-7.173131353974122,3.1230741964631585,-7.4186259802756656,3.275050857417113,-2.2571910511363638,3.2347744005384036,-3.5660282258064515,3.6758718104489785,-6.201603982300885,3.7616024340315155,0.25390625,0.587931620909015,0.732421875,2.5210931092752404,1.9014246323529411,3.826298638647572
832.0,2.0499752837001375,4.606033926794279,3.05441676980198,5.015089104094822,3.730066043814433,4.984329605598532,-4.548671602787456,4.204485198505932,-4.7953125,4.602558535059921,-5.783607219827586,5.1412804200971625,-3.431409244337979,2.7628471765936,-4.783682193396227,2.7436484834948187,-6.413484743128272,3.014320323172939,2.917049632352941,2.946968145087643,5.241243131868132,2.965767804056327,6.918118990384615,3.4847570225670377,7.705158463779708,4.049396786590217,7.465609096692112,4.085297178942032,7.821239664396887,4.124820231484498,-7.047921925195044,3.1500760368134086,-7.183494996488764,3.099926599907258,-7.416152232986767,3.2612643015320137,-2.2926507994186047,3.251259632827002,-3.476991758241758,3.739152807273628,-6.202043805803571,3.719932725271684,0.2547554347826087,0.5975691050774552,0.5657327586206896,2.3915642369259804,1.8669577205882353,3.842231614777364
864.0,2.078108924897119,4.614873004133627,3.162042025862069,5.068306154138993,3.7904719716494846,4.969472874472267,-4.724214753836317,4.160019801094043,-4.925355816831683,4.574999309290925,-6.003473635993485,5.050951850159987,-3.503767917369309,2.7412394900736348,-4.824761284722222,2.7209352124735546,-6.449878246753247,2.970018131022723,2.89306640625,2.9674723329392836,5.28656775210084,2.9353308853540026,6.922394638761468,3.4396688107513924,7.736118063501144,4.030097550316562,7.482580236486487,4.069223430865297,7.847785949707031,4.090579261312218,-7.063610513807153,3.118460790397667,-7.195031422970479,3.071020950618154,-7.43020369611059,3.2208113615626983,-2.394261853448276,3.2773808770357395,-3.646187160326087,3.796405800305088,-6.214567201327434,3.699885655879247,0.24310172872340424,0.5773373683042928,0.5556303879310345,2.3946561118265537,1.7972506009615385,3.842261770299852
