force,linear_velocity_next_step,push resistance,pull resistance,force_positive
19.16649177,9.587379924285257,32,8,True
17.80429177,4.793689962142628,32,8,True
16.44209177,0.0,32,8,True
8.26889177,0.0,32,8,True
4.18229177,0.0,32,8,True
-1.26650823,0.0,32,8,False
-5.35310823,0.0,32,8,False
-3.9909082299999996,0.0,32,8,False
-5.35310823,0.0,32,8,False
-3.9909082299999996,-4.793689962142628,32,8,False
-9.43970823,-9.587379924285257,32,8,False
-2.62870823,-4.793689962142628,32,8,False
-2.62870823,0.0,32,8,False
-3.9909082299999996,0.0,32,8,False
-2.62870823,0.0,32,8,False
-2.62870823,0.0,32,8,False
-3.9909082299999996,0.0,32,8,False
-3.9909082299999996,0.0,32,8,False
-3.9909082299999996,0.0,32,8,False
-3.9909082299999996,0.0,32,8,False
-3.9909082299999996,0.0,32,8,False
-3.9909082299999996,0.0,32,8,False
-5.35310823,-4.793689962142628,32,8,False
-3.9909082299999996,0.0,32,8,False
-3.9909082299999996,0.0,32,8,False
-3.9909082299999996,0.0,32,8,False
-3.9909082299999996,-4.793689962142628,32,8,False
-3.9909082299999996,0.0,32,8,False
-3.9909082299999996,0.0,32,8,False
-5.35310823,0.0,32,8,False
-5.35310823,-4.793689962142628,32,8,False
-5.35310823,-4.793689962142628,32,8,False
-3.9909082299999996,0.0,32,8,False
-3.9909082299999996,0.0,32,8,False
-5.35310823,-4.793689962142628,32,8,False
-2.62870823,0.0,32,8,False
-5.35310823,0.0,32,8,False
-5.35310823,0.0,32,8,False
-8.07750823,-14.381069886427886,32,8,False
1.45789177,0.0,32,8,True
15.07989177,0.0,32,8,True
30.06409177,0.0,32,8,True
45.04829177,0.0,32,8,True
65.48129177,19.174759848570513,32,8,True
85.91429177,14.381069886427886,32,8,True
64.11909177,23.968449810713146,32,8,True
61.39469177,19.174759848570513,32,8,True
46.41049177,19.174759848570513,32,8,True
35.512891769999996,9.587379924285257,32,8,True
24.61529177,9.587379924285257,32,8,True
20.528691770000002,9.587379924285257,32,8,True
15.07989177,0.0,32,8,True
16.44209177,0.0,32,8,True
12.35549177,0.0,32,8,True
12.35549177,0.0,32,8,True
10.99329177,0.0,32,8,True
9.63109177,0.0,32,8,True
9.63109177,0.0,32,8,True
8.26889177,0.0,32,8,True
6.90669177,0.0,32,8,True
6.90669177,0.0,32,8,True
6.90669177,0.0,32,8,True
5.5444917700000005,0.0,32,8,True
5.5444917700000005,0.0,32,8,True
6.90669177,0.0,32,8,True
5.5444917700000005,0.0,32,8,True
4.18229177,0.0,32,8,True
4.18229177,0.0,32,8,True
4.18229177,0.0,32,8,True
5.5444917700000005,0.0,32,8,True
6.90669177,0.0,32,8,True
5.5444917700000005,0.0,32,8,True
2.82009177,0.0,32,8,True
4.18229177,0.0,32,8,True
2.82009177,0.0,32,8,True
4.18229177,0.0,32,8,True
2.82009177,0.0,32,8,True
1.45789177,0.0,32,8,True
4.18229177,0.0,32,8,True
4.18229177,0.0,32,8,True
4.18229177,0.0,32,8,True
2.82009177,0.0,32,8,True
4.18229177,0.0,32,8,True
1.45789177,0.0,32,8,True
2.82009177,0.0,32,8,True
4.18229177,0.0,32,8,True
4.18229177,0.0,32,8,True
4.18229177,0.0,32,8,True
2.82009177,0.0,32,8,True
2.82009177,0.0,32,8,True
1.45789177,0.0,32,8,True
1.45789177,0.0,32,8,True
2.82009177,0.0,32,8,True
2.82009177,0.0,32,8,True
1.45789177,0.0,32,8,True
1.45789177,0.0,32,8,True
1.45789177,0.0,32,8,True
1.45789177,0.0,32,8,True
1.45789177,0.0,32,8,True
1.45789177,0.0,32,8,True
2.82009177,0.0,32,8,True
0.09569177,0.0,32,8,True
1.45789177,0.0,32,8,True
4.18229177,0.0,32,8,True
1.45789177,0.0,32,8,True
2.82009177,0.0,32,8,True
4.18229177,0.0,32,8,True
2.82009177,0.0,32,8,True
4.18229177,0.0,32,8,True
21.890891770000003,4.793689962142628,32,8,True
43.686091770000004,0.0,32,8,True
54.583691769999994,14.381069886427886,32,8,True
15.07989177,0.0,64,8,True
46.41049177,0.0,64,8,True
84.55209177,4.793689962142628,64,8,True
99.53629177,4.793689962142628,64,8,True
88.63869177,19.174759848570513,64,8,True
84.55209177,4.793689962142628,64,8,True
70.93009177,9.587379924285257,64,8,True
76.37889177000001,9.587379924285257,64,8,True
62.75689177,9.587379924285257,64,8,True
35.512891769999996,9.587379924285257,64,8,True
-43.49470823,-10.95700562775458,64,8,False
-25.786108229999996,-33.555829734998404,64,8,False
-13.52630823,-38.34951969714103,64,8,False
-9.43970823,-14.844975366635238,64,8,False
-1.26650823,0.0,64,8,False
-2.62870823,0.0,64,8,False
-1.26650823,0.0,64,8,False
-1.26650823,0.0,64,8,False
0.09569177,0.0,64,8,True
-1.26650823,0.0,64,8,False
-2.62870823,0.0,64,8,False
-1.26650823,0.0,64,8,False
-2.62870823,0.0,64,8,False
-1.26650823,0.0,64,8,False
4.18229177,0.0,64,8,True
45.04829177,0.0,64,8,True
80.46549177,0.0,64,8,True
115.88269177000001,9.587379924285257,64,8,True
122.69369177,14.381069886427886,64,8,True
122.69369177,19.174759848570513,64,8,True
122.69369177,14.381069886427886,64,8,True
106.34729177000001,19.174759848570513,64,8,True
85.91429177,19.174759848570513,64,8,True
-24.423908230000002,0.0,8,16,False
-25.786108229999996,-9.587379924285257,8,16,False
-18.97510823,-14.381069886427886,8,16,False
-5.35310823,-9.587379924285257,8,16,False
-1.26650823,0.0,8,16,False
16.44209177,0.0,8,16,True
23.253091769999997,9.587379924285257,8,16,True
15.07989177,28.76213977285577,8,16,True
16.44209177,23.968449810713146,8,16,True
21.890891770000003,19.174759848570513,8,16,True
45.04829177,33.555829734998404,8,16,True
2.82009177,0.0,8,64,True
4.18229177,0.0,8,64,True
4.18229177,0.0,8,64,True
6.90669177,0.0,8,64,True
19.16649177,4.948325122211746,8,64,True
30.06409177,23.968449810713146,8,64,True
39.59949177,38.34951969714103,8,64,True
5.5444917700000005,0.0,64,8,True
4.18229177,0.0,64,8,True
6.90669177,0.0,64,8,True
12.35549177,0.0,64,8,True
23.253091769999997,0.0,64,8,True
31.426291770000002,0.0,64,8,True
35.512891769999996,0.0,64,8,True
35.512891769999996,0.0,64,8,True
36.875091770000004,0.0,64,8,True
45.04829177,0.0,64,8,True
47.77269177,0.0,64,8,True
49.13489177,0.0,64,8,True
55.94589177,4.793689962142628,64,8,True
50.49709177,4.793689962142628,64,8,True
45.04829177,9.587379924285257,64,8,True
42.323891769999996,0.0,64,8,True
24.61529177,0.0,64,8,True
15.07989177,0.0,64,8,True
15.07989177,0.0,64,8,True
15.07989177,0.0,64,8,True
13.717691769999998,0.0,64,8,True
10.99329177,0.0,64,8,True
12.35549177,0.0,64,8,True
12.35549177,0.0,64,8,True
9.63109177,0.0,64,8,True
8.26889177,0.0,64,8,True
10.99329177,0.0,64,8,True
9.63109177,0.0,64,8,True
8.26889177,0.0,64,8,True
6.90669177,0.0,64,8,True
6.90669177,0.0,64,8,True
8.26889177,0.0,64,8,True
9.63109177,0.0,64,8,True
6.90669177,0.0,64,8,True
6.90669177,0.0,64,8,True
9.63109177,0.0,64,8,True
8.26889177,0.0,64,8,True
6.90669177,0.0,64,8,True
6.90669177,0.0,64,8,True
6.90669177,0.0,64,8,True
5.5444917700000005,0.0,64,8,True
8.26889177,0.0,64,8,True
8.26889177,0.0,64,8,True
6.90669177,0.0,64,8,True
6.90669177,0.0,64,8,True
6.90669177,0.0,64,8,True
6.90669177,0.0,64,8,True
5.5444917700000005,0.0,64,8,True
5.5444917700000005,0.0,64,8,True
5.5444917700000005,0.0,64,8,True
6.90669177,0.0,64,8,True
6.90669177,0.0,64,8,True
6.90669177,0.0,64,8,True
5.5444917700000005,0.0,64,8,True
6.90669177,0.0,64,8,True
5.5444917700000005,0.0,64,8,True
5.5444917700000005,0.0,64,8,True
4.18229177,0.0,64,8,True
-6.71530823,0.0,64,8,False
-14.888508230000001,0.0,64,8,False
-13.52630823,-19.174759848570513,64,8,False
-32.59710823,-14.381069886427886,64,8,False
-32.59710823,-33.555829734998404,64,8,False
-17.61290823,-47.93689962142629,64,8,False
5.5444917700000005,0.0,16,8,True
12.35549177,0.0,16,8,True
32.78849177,4.793689962142628,16,8,True
31.426291770000002,14.381069886427886,16,8,True
30.06409177,19.174759848570513,16,8,True
27.339691769999998,14.381069886427886,16,8,True
40.96169177,14.381069886427886,16,8,True
28.70189177,23.968449810713146,16,8,True
-13.52630823,-6.135923151542564,32,8,False
-25.786108229999996,-9.587379924285257,32,8,False
17.80429177,-23.968449810713146,32,8,True
49.13489177,0.0,32,8,True
65.48129177,4.793689962142628,32,8,True
94.08749177,23.968449810713146,32,8,True
99.53629177,23.968449810713146,32,8,True
103.62289177,28.76213977285577,32,8,True
79.10329177,33.555829734998404,32,8,True
10.99329177,0.0,8,32,True
9.63109177,6.391586616190172,8,32,True
13.717691769999998,9.587379924285257,8,32,True
16.44209177,19.174759848570513,8,32,True
19.16649177,14.381069886427886,8,32,True
19.16649177,19.174759848570513,8,32,True
19.16649177,23.968449810713146,8,32,True
-28.51050823,0.0,8,32,False
-57.11670823,-4.793689962142628,8,32,False
-84.36070823,-14.381069886427886,8,32,False
-96.62050823,-28.76213977285577,8,32,False
-85.72290823,-29.689950733270475,8,32,False
-35.32150823,-18.593706519825957,8,32,False
-2.62870823,0.0,8,16,False
-3.9909082299999996,0.0,8,16,False
-2.62870823,0.0,8,16,False
0.09569177,0.0,8,16,True
6.90669177,0.0,8,16,True
1.45789177,0.0,8,16,True
0.09569177,0.0,8,16,True
-2.62870823,0.0,8,16,False
6.90669177,0.0,8,16,True
-1.26650823,4.793689962142628,8,16,False
-2.62870823,0.0,8,16,False
-1.26650823,0.0,8,16,False
-6.71530823,0.0,8,16,False
-3.9909082299999996,0.0,8,16,False
-5.35310823,0.0,8,16,False
-5.35310823,0.0,8,16,False
-5.35310823,0.0,8,16,False
-5.35310823,0.0,8,16,False
-5.35310823,0.0,8,16,False
-3.9909082299999996,0.0,8,16,False
-6.71530823,0.0,8,16,False
-3.9909082299999996,0.0,8,16,False
-3.9909082299999996,0.0,8,16,False
-5.35310823,0.0,8,16,False
-5.35310823,0.0,8,16,False
-3.9909082299999996,0.0,8,16,False
-5.35310823,0.0,8,16,False
-3.9909082299999996,0.0,8,16,False
-3.9909082299999996,0.0,8,16,False
-2.62870823,0.0,8,16,False
-5.35310823,0.0,8,16,False
-3.9909082299999996,0.0,8,16,False
-5.35310823,0.0,8,16,False
0.09569177,0.0,8,16,True
32.78849177,4.648426629956489,8,16,True
132.22909177,54.4315763443292,8,16,True
139.04009176999998,67.11165946999681,8,16,True
4.18229177,0.0,32,8,True
5.5444917700000005,0.0,32,8,True
4.18229177,0.0,32,8,True
16.44209177,0.0,32,8,True
32.78849177,0.0,32,8,True
46.41049177,4.793689962142628,32,8,True
46.41049177,9.587379924285257,32,8,True
51.859291770000006,14.381069886427886,32,8,True
51.859291770000006,9.587379924285257,32,8,True
53.22149177,14.381069886427886,32,8,True
51.859291770000006,14.381069886427886,32,8,True
49.13489177,19.174759848570513,32,8,True
21.890891770000003,0.0,16,8,True
21.890891770000003,9.587379924285257,16,8,True
16.44209177,9.587379924285257,16,8,True
19.16649177,9.587379924285257,16,8,True
20.528691770000002,9.587379924285257,16,8,True
16.44209177,14.381069886427886,16,8,True
17.80429177,4.793689962142628,16,8,True
15.07989177,4.793689962142628,16,8,True
9.63109177,4.793689962142628,16,8,True
16.44209177,4.793689962142628,16,8,True
17.80429177,4.793689962142628,16,8,True
20.528691770000002,9.587379924285257,16,8,True
17.80429177,4.793689962142628,16,8,True
15.07989177,14.381069886427886,16,8,True
34.15069177,13.945279889869466,8,64,True
66.84349177,38.34951969714103,8,64,True
46.41049177,62.31796950785417,8,64,True
-20.33730823,0.0,8,64,False
-9.43970823,0.0,8,64,False
0.09569177,0.0,8,64,True
13.717691769999998,0.0,8,64,True
15.07989177,9.587379924285257,8,64,True
15.07989177,14.381069886427886,8,64,True
13.717691769999998,19.174759848570513,8,64,True
8.26889177,14.381069886427886,8,64,True
5.5444917700000005,9.587379924285257,8,64,True
8.26889177,4.793689962142628,8,64,True
4.18229177,9.587379924285257,8,64,True
2.82009177,0.0,32,8,True
4.18229177,0.0,32,8,True
0.09569177,0.0,32,8,True
19.16649177,0.0,32,8,True
27.339691769999998,0.0,32,8,True
35.512891769999996,4.793689962142628,32,8,True
40.96169177,4.793689962142628,32,8,True
35.512891769999996,9.587379924285257,32,8,True
34.15069177,14.381069886427886,32,8,True
39.59949177,4.793689962142628,32,8,True
32.78849177,4.793689962142628,32,8,True
28.70189177,9.587379924285257,32,8,True
25.97749177,4.793689962142628,32,8,True
24.61529177,4.793689962142628,32,8,True
19.16649177,4.793689962142628,32,8,True
25.97749177,4.793689962142628,32,8,True
20.528691770000002,0.0,32,8,True
13.717691769999998,0.0,32,8,True
9.63109177,0.0,32,8,True
10.99329177,0.0,32,8,True
8.26889177,0.0,32,8,True
6.90669177,0.0,32,8,True
6.90669177,0.0,32,8,True
5.5444917700000005,0.0,32,8,True
6.90669177,0.0,32,8,True
6.90669177,0.0,32,8,True
5.5444917700000005,0.0,32,8,True
5.5444917700000005,0.0,32,8,True
5.5444917700000005,0.0,32,8,True
5.5444917700000005,0.0,32,8,True
4.18229177,0.0,32,8,True
4.18229177,0.0,32,8,True
4.18229177,0.0,32,8,True
4.18229177,0.0,32,8,True
5.5444917700000005,0.0,32,8,True
4.18229177,0.0,32,8,True
5.5444917700000005,0.0,32,8,True
2.82009177,0.0,32,8,True
4.18229177,0.0,32,8,True
4.18229177,0.0,32,8,True
2.82009177,0.0,32,8,True
-14.888508230000001,0.0,32,8,False
-20.33730823,-9.587379924285257,32,8,False
-29.87270823,-23.968449810713146,32,8,False
-12.16410823,-33.555829734998404,32,8,False
-6.71530823,-14.381069886427886,32,8,False
1.45789177,-14.381069886427886,32,8,True
0.09569177,0.0,32,8,True
10.99329177,0.0,32,8,True
2.82009177,0.0,32,8,True
-1.26650823,0.0,32,8,False
1.45789177,0.0,32,8,True
1.45789177,0.0,32,8,True
1.45789177,0.0,32,8,True
9.63109177,0.0,32,8,True
12.35549177,0.0,32,8,True
9.63109177,0.0,32,8,True
10.99329177,0.0,32,8,True
8.26889177,0.0,32,8,True
6.90669177,0.0,32,8,True
6.90669177,0.0,32,8,True
5.5444917700000005,0.0,32,8,True
5.5444917700000005,0.0,32,8,True
4.18229177,0.0,32,8,True
5.5444917700000005,0.0,32,8,True
4.18229177,0.0,32,8,True
2.82009177,0.0,32,8,True
5.5444917700000005,0.0,32,8,True
5.5444917700000005,0.0,32,8,True
5.5444917700000005,0.0,32,8,True
5.5444917700000005,0.0,32,8,True
4.18229177,0.0,32,8,True
4.18229177,0.0,32,8,True
4.18229177,0.0,32,8,True
2.82009177,0.0,32,8,True
5.5444917700000005,0.0,32,8,True
4.18229177,0.0,32,8,True
5.5444917700000005,0.0,32,8,True
5.5444917700000005,0.0,32,8,True
2.82009177,0.0,32,8,True
5.5444917700000005,0.0,32,8,True
5.5444917700000005,0.0,32,8,True
4.18229177,0.0,32,8,True
5.5444917700000005,0.0,32,8,True
4.18229177,0.0,32,8,True
4.18229177,0.0,32,8,True
4.18229177,0.0,32,8,True
4.18229177,0.0,32,8,True
9.63109177,0.0,32,8,True
1.45789177,0.0,32,8,True
0.09569177,0.0,32,8,True
-1.26650823,0.0,32,8,False
-16.25070823,0.0,32,8,False
-47.581308230000005,-19.174759848570513,32,8,False
-40.770308230000005,-47.93689962142629,32,8,False
0.09569177,8.522115488253561,8,16,True
0.09569177,0.0,8,16,True
0.09569177,0.0,8,16,True
1.45789177,0.0,8,16,True
10.99329177,0.0,8,16,True
15.07989177,4.793689962142628,8,16,True
21.890891770000003,19.174759848570513,8,16,True
35.512891769999996,23.968449810713146,8,16,True
38.23729177,43.143209659283656,8,16,True
-3.9909082299999996,0.0,64,8,False
-2.62870823,0.0,64,8,False
-3.9909082299999996,0.0,64,8,False
-3.9909082299999996,-4.793689962142628,64,8,False
-1.26650823,0.0,64,8,False
8.26889177,0.0,64,8,True
8.26889177,0.0,64,8,True
10.99329177,0.0,64,8,True
13.717691769999998,0.0,64,8,True
16.44209177,0.0,64,8,True
16.44209177,0.0,64,8,True
10.99329177,0.0,64,8,True
6.90669177,0.0,64,8,True
6.90669177,0.0,64,8,True
5.5444917700000005,0.0,64,8,True
5.5444917700000005,0.0,64,8,True
6.90669177,0.0,64,8,True
8.26889177,0.0,64,8,True
4.18229177,0.0,64,8,True
5.5444917700000005,0.0,64,8,True
5.5444917700000005,0.0,64,8,True
4.18229177,0.0,64,8,True
2.82009177,0.0,64,8,True
4.18229177,0.0,64,8,True
5.5444917700000005,0.0,64,8,True
12.35549177,0.0,64,8,True
16.44209177,0.0,64,8,True
20.528691770000002,0.0,64,8,True
24.61529177,0.0,64,8,True
20.528691770000002,0.0,64,8,True
24.61529177,0.0,64,8,True
16.44209177,0.0,64,8,True
13.717691769999998,0.0,64,8,True
24.61529177,0.0,64,8,True
51.859291770000006,0.0,64,8,True
36.875091770000004,4.793689962142628,64,8,True
0.09569177,0.0,64,8,True
-3.9909082299999996,0.0,64,8,False
-6.71530823,0.0,64,8,False
-5.35310823,-9.587379924285257,64,8,False
20.528691770000002,0.0,64,8,True
77.74109177,4.793689962142628,64,8,True
95.44969177,4.793689962142628,64,8,True
62.75689177,9.587379924285257,64,8,True
47.77269177,9.587379924285257,64,8,True
31.426291770000002,4.793689962142628,64,8,True
21.890891770000003,0.0,64,8,True
-5.35310823,0.0,64,8,False
4.18229177,0.0,64,8,True
0.09569177,0.0,64,8,True
1.45789177,0.0,64,8,True
-6.71530823,0.0,64,8,False
-31.23490823,-14.381069886427886,64,8,False
-12.16410823,-23.968449810713146,64,8,False
4.18229177,-19.174759848570513,64,8,True
-8.07750823,-4.793689962142628,64,8,False
-12.16410823,-4.793689962142628,64,8,False
-16.25070823,-9.587379924285257,64,8,False
8.26889177,-14.381069886427886,64,8,True
6.90669177,0.0,64,8,True
2.82009177,0.0,64,8,True
-10.801908229999999,-9.587379924285257,64,8,False
-20.33730823,-9.587379924285257,64,8,False
5.5444917700000005,-9.587379924285257,64,8,True
-3.9909082299999996,0.0,32,8,False
-1.26650823,0.0,32,8,False
-1.26650823,0.0,32,8,False
-2.62870823,0.0,32,8,False
5.5444917700000005,0.0,32,8,True
19.16649177,0.0,32,8,True
27.339691769999998,0.0,32,8,True
32.78849177,4.793689962142628,32,8,True
40.96169177,4.793689962142628,32,8,True
50.49709177,14.381069886427886,32,8,True
57.30809177,9.587379924285257,32,8,True
51.859291770000006,14.381069886427886,32,8,True
40.96169177,9.587379924285257,32,8,True
36.875091770000004,19.174759848570513,32,8,True
1.45789177,0.0,8,32,True
5.5444917700000005,0.0,8,32,True
2.82009177,0.0,8,32,True
8.26889177,4.793689962142628,8,32,True
19.16649177,9.587379924285257,8,32,True
31.426291770000002,19.174759848570513,8,32,True
54.583691769999994,38.34951969714103,8,32,True
55.94589177,57.52427954571154,8,32,True
-1.26650823,0.0,64,8,False
1.45789177,0.0,64,8,True
1.45789177,0.0,64,8,True
6.90669177,0.0,64,8,True
23.253091769999997,0.0,64,8,True
28.70189177,0.0,64,8,True
53.22149177,0.0,64,8,True
49.13489177,4.793689962142628,64,8,True
58.67029177,4.793689962142628,64,8,True
64.11909177,4.793689962142628,64,8,True
62.75689177,9.587379924285257,64,8,True
46.41049177,4.793689962142628,64,8,True
23.253091769999997,0.0,64,8,True
15.07989177,0.0,64,8,True
12.35549177,0.0,64,8,True
8.26889177,0.0,64,8,True
6.90669177,0.0,64,8,True
8.26889177,0.0,64,8,True
8.26889177,0.0,64,8,True
6.90669177,0.0,64,8,True
6.90669177,0.0,64,8,True
6.90669177,0.0,64,8,True
4.18229177,9.587379924285257,64,8,True
5.5444917700000005,-9.587379924285257,64,8,True
5.5444917700000005,0.0,64,8,True
2.82009177,0.0,64,8,True
5.5444917700000005,0.0,64,8,True
5.5444917700000005,0.0,64,8,True
4.18229177,0.0,64,8,True
5.5444917700000005,0.0,64,8,True
5.5444917700000005,0.0,64,8,True
5.5444917700000005,0.0,64,8,True
5.5444917700000005,0.0,64,8,True
4.18229177,0.0,64,8,True
5.5444917700000005,0.0,64,8,True
5.5444917700000005,0.0,64,8,True
4.18229177,0.0,64,8,True
4.18229177,0.0,64,8,True
5.5444917700000005,0.0,64,8,True
5.5444917700000005,0.0,64,8,True
5.5444917700000005,0.0,64,8,True
5.5444917700000005,0.0,64,8,True
5.5444917700000005,0.0,64,8,True
4.18229177,0.0,64,8,True
4.18229177,0.0,64,8,True
5.5444917700000005,0.0,64,8,True
4.18229177,0.0,64,8,True
4.18229177,0.0,64,8,True
5.5444917700000005,0.0,64,8,True
-6.71530823,0.0,64,8,False
-17.61290823,0.0,64,8,False
-16.25070823,-23.968449810713146,64,8,False
-14.888508230000001,-14.381069886427886,64,8,False
-12.16410823,-23.968449810713146,64,8,False
0.09569177,-9.587379924285257,64,8,True
9.63109177,0.0,64,8,True
9.63109177,0.0,64,8,True
16.44209177,0.0,64,8,True
21.890891770000003,0.0,64,8,True
21.890891770000003,0.0,64,8,True
16.44209177,0.0,64,8,True
10.99329177,0.0,64,8,True
8.26889177,0.0,64,8,True
8.26889177,0.0,64,8,True
9.63109177,0.0,64,8,True
8.26889177,0.0,64,8,True
6.90669177,0.0,64,8,True
6.90669177,0.0,64,8,True
5.5444917700000005,0.0,64,8,True
5.5444917700000005,0.0,64,8,True
5.5444917700000005,0.0,64,8,True
4.18229177,0.0,64,8,True
2.82009177,0.0,64,8,True
5.5444917700000005,0.0,64,8,True
4.18229177,4.793689962142628,64,8,True
4.18229177,-4.793689962142628,64,8,True
5.5444917700000005,0.0,64,8,True
4.18229177,0.0,64,8,True
2.82009177,0.0,64,8,True
4.18229177,0.0,64,8,True
4.18229177,0.0,64,8,True
2.82009177,0.0,64,8,True
4.18229177,0.0,64,8,True
2.82009177,0.0,64,8,True
2.82009177,0.0,64,8,True
2.82009177,0.0,64,8,True
2.82009177,0.0,64,8,True
2.82009177,0.0,64,8,True
4.18229177,0.0,64,8,True
2.82009177,0.0,64,8,True
2.82009177,0.0,64,8,True
4.18229177,0.0,64,8,True
2.82009177,0.0,64,8,True
4.18229177,0.0,64,8,True
4.18229177,0.0,64,8,True
4.18229177,0.0,64,8,True
2.82009177,0.0,64,8,True
4.18229177,0.0,64,8,True
4.18229177,0.0,64,8,True
2.82009177,0.0,64,8,True
1.45789177,0.0,64,8,True
-6.71530823,0.0,64,8,False
-5.35310823,0.0,64,8,False
-8.07750823,-4.948325122211746,64,8,False
1.45789177,-4.793689962142628,64,8,True
-1.26650823,0.0,64,8,False
-24.423908230000002,-4.793689962142628,64,8,False
-3.9909082299999996,-23.968449810713146,64,8,False
10.99329177,-4.793689962142628,64,8,True
-27.148308229999998,0.0,8,16,False
-44.85690823,-12.783173232380344,8,16,False
-25.786108229999996,-23.968449810713146,8,16,False
2.82009177,-14.381069886427886,8,16,True
5.5444917700000005,-4.793689962142628,8,16,True
16.44209177,4.793689962142628,8,16,True
13.717691769999998,14.381069886427886,8,16,True
8.26889177,14.381069886427886,8,16,True
9.63109177,9.587379924285257,8,16,True
19.16649177,9.587379924285257,8,16,True
30.06409177,23.968449810713146,8,16,True
25.97749177,33.555829734998404,8,16,True
16.44209177,28.76213977285577,8,16,True
15.07989177,23.968449810713146,8,16,True
12.35549177,6.391586616190172,16,8,True
8.26889177,3.195793308095086,16,8,True
9.63109177,0.0,16,8,True
9.63109177,0.0,16,8,True
15.07989177,0.0,16,8,True
9.63109177,4.793689962142628,16,8,True
5.5444917700000005,0.0,16,8,True
-1.26650823,0.0,16,8,False
-3.9909082299999996,0.0,16,8,False
5.5444917700000005,0.0,16,8,True
6.90669177,0.0,16,8,True
5.5444917700000005,0.0,16,8,True
-1.26650823,4.793689962142628,16,8,False
-2.62870823,-4.793689962142628,16,8,False
-3.9909082299999996,0.0,16,8,False
-2.62870823,0.0,16,8,False
-3.9909082299999996,0.0,16,8,False
-5.35310823,0.0,16,8,False
-3.9909082299999996,0.0,16,8,False
-2.62870823,0.0,16,8,False
-3.9909082299999996,0.0,16,8,False
-2.62870823,0.0,16,8,False
-2.62870823,0.0,16,8,False
-3.9909082299999996,0.0,16,8,False
-2.62870823,0.0,16,8,False
-2.62870823,0.0,16,8,False
-3.9909082299999996,0.0,16,8,False
-5.35310823,0.0,16,8,False
-2.62870823,0.0,16,8,False
-3.9909082299999996,0.0,16,8,False
-3.9909082299999996,0.0,16,8,False
-3.9909082299999996,-4.793689962142628,16,8,False
-3.9909082299999996,0.0,16,8,False
-5.35310823,0.0,16,8,False
-17.61290823,0.0,16,8,False
-24.423908230000002,-19.174759848570513,16,8,False
-35.32150823,-33.555829734998404,16,8,False
-36.68370823,-43.143209659283656,16,8,False
-18.97510823,-5.28958892374359,16,8,False
-14.888508230000001,-19.174759848570513,16,8,False
-5.35310823,-14.381069886427886,16,8,False
-3.9909082299999996,0.0,16,8,False
2.82009177,-9.587379924285257,16,8,True
8.26889177,0.0,16,8,True
19.16649177,0.0,16,8,True
19.16649177,4.793689962142628,16,8,True
25.97749177,14.381069886427886,16,8,True
27.339691769999998,9.587379924285257,16,8,True
12.35549177,14.381069886427886,16,8,True
10.99329177,4.793689962142628,16,8,True
9.63109177,4.793689962142628,16,8,True
9.63109177,0.0,16,8,True
5.5444917700000005,4.793689962142628,16,8,True
6.90669177,0.0,16,8,True
6.90669177,0.0,16,8,True
2.82009177,0.0,16,8,True
2.82009177,0.0,16,8,True
2.82009177,0.0,16,8,True
1.45789177,0.0,16,8,True
2.82009177,0.0,16,8,True
1.45789177,0.0,16,8,True
1.45789177,0.0,16,8,True
1.45789177,0.0,16,8,True
1.45789177,0.0,16,8,True
0.09569177,0.0,16,8,True
1.45789177,0.0,16,8,True
0.09569177,0.0,16,8,True
-1.26650823,0.0,16,8,False
0.09569177,0.0,16,8,True
-1.26650823,0.0,16,8,False
0.09569177,0.0,16,8,True
0.09569177,0.0,16,8,True
-1.26650823,0.0,16,8,False
0.09569177,0.0,16,8,True
0.09569177,0.0,16,8,True
-1.26650823,0.0,16,8,False
0.09569177,0.0,16,8,True
0.09569177,0.0,16,8,True
0.09569177,0.0,16,8,True
0.09569177,0.0,16,8,True
1.45789177,0.0,16,8,True
-1.26650823,0.0,16,8,False
-9.43970823,0.0,16,8,False
-20.33730823,-9.587379924285257,16,8,False
-21.69950823,-23.968449810713146,16,8,False
-31.23490823,-23.968449810713146,16,8,False
-35.32150823,-38.34951969714103,16,8,False
1.45789177,0.0,32,8,True
2.82009177,0.0,32,8,True
-1.26650823,0.0,32,8,False
4.18229177,0.0,32,8,True
8.26889177,0.0,32,8,True
10.99329177,0.0,32,8,True
16.44209177,0.0,32,8,True
20.528691770000002,0.0,32,8,True
25.97749177,0.0,32,8,True
21.890891770000003,0.0,32,8,True
27.339691769999998,4.793689962142628,32,8,True
24.61529177,9.896650244423492,32,8,True
19.16649177,0.0,32,8,True
16.44209177,4.793689962142628,32,8,True
15.07989177,0.0,32,8,True
13.717691769999998,0.0,32,8,True
12.35549177,0.0,32,8,True
12.35549177,0.0,32,8,True
9.63109177,0.0,32,8,True
4.18229177,0.0,32,8,True
4.18229177,0.0,32,8,True
2.82009177,0.0,32,8,True
4.18229177,0.0,32,8,True
4.18229177,0.0,32,8,True
5.5444917700000005,0.0,32,8,True
4.18229177,0.0,32,8,True
4.18229177,0.0,32,8,True
2.82009177,0.0,32,8,True
2.82009177,0.0,32,8,True
2.82009177,0.0,32,8,True
2.82009177,0.0,32,8,True
0.09569177,0.0,32,8,True
1.45789177,0.0,32,8,True
4.18229177,0.0,32,8,True
